transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
R1829228	107.246204305033	3.05256327000432	0.327076560795306	9.33287075839928	1.03041441453711e-20	7.16034198011146e-20
NODE_12_length_20294_cov_55.912051_g5_i0	163.728640936513	3.66527780603758	0.317144898950731	11.5571078650929	6.79592456695217e-31	7.00215010236388e-30
NODE_16_length_18505_cov_19.787588_g7_i1	256.501018890142	1.48873222689107	0.171679803357256	8.67156297816294	4.26228771908418e-18	2.62541696790924e-17
NODE_25_length_18006_cov_46.398752_g9_i7	502.236323046185	8.46557108223968	0.600040621959125	14.1083299570614	3.37475572580217e-45	5.26738747301654e-44
NODE_32_length_17255_cov_18.114477_g14_i0	1584.42175037399	0.0343780101564514	0.135082557950014	0.254496292327931	0.799112168117146	0.838668990797418
NODE_41_length_16406_cov_33.438383_g19_i0	81.4941483645506	0.997779913764439	0.139541151478865	7.15043485874894	8.65034251310989e-13	4.01753070842457e-12
NODE_47_length_15815_cov_18.888579_g24_i0	256.826027310245	1.20137982993544	0.150472579645154	7.98404488557678	1.41614489323137e-15	7.70000438374384e-15
NODE_48_length_15787_cov_38.910374_g25_i0	47.4985256105558	-0.207749707320328	0.466630612186399	-0.445212341185495	0.656166308964936	0.713801677657447
NODE_49_length_15675_cov_21.824584_g26_i0	193.250479487158	0.0195649510554398	0.149856748215741	0.130557691184339	0.896125213704173	0.918089474814367
NODE_52_length_15645_cov_26.077101_g28_i0	236.982222884841	0.872641245721241	0.13044317733728	6.68981899654972	2.2344679865714e-11	9.41479733937205e-11
NODE_60_length_15299_cov_19.537654_g33_i0	96.7420581606119	2.61006697911088	0.548157624108603	4.76152636452934	1.92134191620716e-06	5.27807021293155e-06
NODE_62_length_15231_cov_15.678637_g35_i0	19.6979422949778	6.02241077114055	0.362884732640557	16.5959331695165	7.45756894073983e-62	1.85138972465836e-60
NODE_64_length_15185_cov_13.592531_g36_i1	90.4975483189938	2.84261848319687	0.222891118260648	12.7533950449866	2.98458448405087e-37	3.72145647248603e-36
NODE_3_length_15170_cov_172.969526_g1_i0	9523.70002528079	-4.56442333660779	0.483577965355304	-9.43885715151252	3.7686730936887e-21	2.66585305056762e-20
R1835438	100.464776452862	0.0997888925564781	0.228583581332274	0.436553194130871	0.66243541363251	0.719591946590022
R1830736	73.4458052103466	-1.63880689713949	0.375836594451878	-4.3604239750244	1.29810678188466e-05	3.25694463806398e-05
R1817800	429.909875971172	3.05234050978463	0.178218306377694	17.1269751790586	9.33854223677331e-66	2.54760973010614e-64
TRINITY_DN10126_c0_g1_i1	151.577687137825	-0.200942623705492	0.117655782654966	-1.70788565739068	0.0876575609794568	0.121818674568139
TRINITY_DN1551_c0_g1_i3	16.2875773734815	-1.95566224358661	1.60422509546749	-1.21906972351452	0.22281773012711	0.281101366405929
NODE_81_length_14729_cov_39.243901_g44_i0	734.03179433668	-0.120872247854935	0.198262158086414	-0.60965869140924	0.542087923930789	0.609345038257743
NODE_82_length_14686_cov_12.840749_g45_i0	1002.44843566003	-1.49201476073477	0.612367383886398	-2.43647000149759	0.0148313995946096	0.0239258087166899
TRINITY_DN1542_c0_g1_i12	19.3411380787862	-0.00539082231026231	0.927726770341293	-0.00581078662662621	0.995363689155536	0.996266513363386
TRINITY_DN516_c0_g1_i6	316.892281654168	1.11730379260765	0.203358192731369	5.49426495977756	3.92341069703336e-08	1.26982950701754e-07
NODE_86_length_14544_cov_156.876665_g47_i0	150.532865349769	5.87360690519073	0.200918339632708	29.2338017322265	7.21478161335182e-188	4.19026921596512e-185
TRINITY_DN1551_c0_g1_i9	523.355015035896	1.14102533367531	0.225135106464446	5.06818039884643	4.01636664186789e-07	1.18409313099151e-06
NODE_89_length_14416_cov_13.647657_g50_i0	225.879632788875	0.164911085599474	0.138970763363034	1.18666028457134	0.235361646539232	0.294987309848421
NODE_90_length_14355_cov_33.885245_g51_i0	69.6331895037745	1.74551473522435	0.202589242868826	8.61602872149806	6.9316376947556e-18	4.22600121334962e-17
R1811317	414.159911206923	5.94910490320394	0.322915123280469	18.4231225926103	8.57131584124901e-76	2.95115351975609e-74
NODE_91_length_14290_cov_237.360379_g52_i0	2010.86358585894	1.44820030474408	0.134880524233615	10.7369118927487	6.82905456023159e-27	6.07241072297789e-26
NODE_94_length_14152_cov_10.633468_g54_i0	194.037259249137	-0.819239780834402	0.156640197651127	-5.23007371746959	1.69442459432139e-07	5.18308396350286e-07
TRINITY_DN25384_c2_g1_i2	126.743805599018	-1.17549374544719	0.173170478477813	-6.78807239998357	1.13641622893043e-11	4.90048967809584e-11
TRINITY_DN6598_c0_g1_i3	5.13232370123544	6.24805865307012	0.419923485957681	14.8790407348157	4.50918329132111e-50	8.08429530783565e-49
TRINITY_DN748_c1_g1_i4	59.8906302155829	6.88072835406444	0.479151247891664	14.3602430012249	9.19043402897366e-47	1.50917320698995e-45
R1849166	77.2999791976144	0.255012494991789	0.156514046225812	1.62932657573664	0.103243903103645	0.141483572896458
NODE_130_length_13461_cov_18.847083_g77_i1	88.8560604258423	4.38860619136049	0.139603677628587	31.4361789453447	6.4852586432575e-217	6.22302861985622e-214
R1839038	103.402916171279	-0.717620724469047	0.21532389063517	-3.3327501298262	0.000859921341030052	0.00169784075832289
NODE_140_length_13395_cov_30.653748_g80_i1	353.181027969661	0.235398760938676	0.137112318497207	1.71683159849325	0.0860099456687375	0.119762744536848
NODE_141_length_13383_cov_67.046294_g81_i0	133.355655956718	5.23885461975137	0.321159066707577	16.3123360441244	8.06485361614927e-60	1.90365047388679e-58
TRINITY_DN554_c0_g1_i14	452.659588326723	-0.502409291314705	0.193561358623222	-2.59560738201199	0.00944238927200405	0.0157957652719722
TRINITY_DN10013_c0_g2_i1	29.4276928650645	3.36146393317726	1.29043136138599	2.60491494066517	0.00918970709104959	0.0153975732993824
R1864254	115.664072905204	0.0833050969774168	0.178723631371995	0.466111259814465	0.641135864027891	0.701413854480399
NODE_148_length_13076_cov_210.006989_g86_i0	1057.35203222937	6.96846115406853	0.359271268252076	19.3960991870333	8.32540752218374e-84	3.55399891711016e-82
R1832578	87.2689482434727	-3.94173492738835	0.361572077545158	-10.9016574348058	1.13176655018641e-27	1.03643517687195e-26
NODE_157_length_12887_cov_58.172693_g92_i1	86.7315126899917	9.75426088879544	0.311162559384014	31.3477974602897	1.042520962612e-215	9.58684901868623e-213
NODE_158_length_12883_cov_32.929295_g95_i0	214.633766618734	7.21868520477048	0.30630048830361	23.5673316903602	8.3391364845898e-123	9.48684238221118e-121
NODE_159_length_12877_cov_14.844330_g96_i0	136.183141360981	1.2079392419255	0.486975000911224	2.48049538408587	0.0131199962499681	0.0213948808361753
R1821101	329.974082038094	-0.67134139706027	0.195348887942766	-3.43662768767316	0.000589004646766059	0.00119490142054664
NODE_165_length_12771_cov_23.552375_g100_i0	194.368133350776	-1.90306685258094	0.215707809499927	-8.82242908586757	1.12003126603415e-18	7.11750361110676e-18
R1861578	62.3233217281319	4.41837570945509	0.364544321123776	12.120270303031	8.24866398441392e-34	9.31668444913077e-33
